datetime,assim_c,ddage,mgl,mo,RM,tempRM,RMpr,fgl,fr,fo,fggl,fgr,fgo,GT,available,gr_gl,gr_r,gr_o,gr_dl,wgl,wr,wo,maint,rootd
2017-10-06 20:00:00,-0.003417047365877443,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.003417047365877443,0.920209222344212,0.07979077765578808,0.0,1.3462660922895822,0.115217882934958,0.0,1.46148397522454,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.003417047365877443,0.20250000000000015
2017-10-06 21:00:00,-0.003417047365877443,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.003417047365877443,0.920210932430416,0.07978906756958414,0.0,1.3462685941456987,0.11521541357047949,0.0,1.4614840077161781,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.003417047365877443,0.20300000000000015
2017-10-06 22:00:00,-0.003417047365877443,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.003417047365877443,0.9202126489132109,0.07978735108678923,0.0,1.3462711053600276,0.11521293496932365,0.0,1.4614840403293512,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.003417047365877443,0.20350000000000015
2017-10-06 23:00:00,-0.003417047365877443,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.003417047365877443,0.9202143717925967,0.07978562820740338,0.0,1.346273625932569,0.11521044713149048,0.0,1.4614840730640595,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.003417047365877443,0.20400000000000015
2017-10-07 00:00:00,-0.003417047365877443,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.003417047365877443,0.9202161010685734,0.07978389893142658,0.0,1.346276155863323,0.11520795005697998,0.0,1.461484105920303,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.003417047365877443,0.20450000000000015
2017-10-07 01:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202178367411412,0.07978216325885883,0.0,1.3462786951522896,0.11520544374579214,0.0,1.4614841388980817,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.20500000000000015
2017-10-07 02:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202195788102999,0.07978042118970012,0.0,1.346281243799469,0.11520292819792698,0.0,1.4614841719973959,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.20550000000000015
2017-10-07 03:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202213272760495,0.07977867272395048,0.0,1.3462838018048606,0.11520040341338449,0.0,1.461484205218245,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.20600000000000016
2017-10-07 04:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202230821383902,0.07977691786160988,0.0,1.346286369168465,0.11519786939216467,0.0,1.4614842385606297,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.20650000000000016
2017-10-07 05:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202248433973217,0.07977515660267832,0.0,1.3462889458902818,0.1151953261342675,0.0,1.4614842720245493,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.20700000000000016
2017-10-07 06:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202266110528442,0.07977338894715584,0.0,1.346291531970311,0.11519277363969303,0.0,1.461484305610004,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.20750000000000016
2017-10-07 07:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202270913733585,0.07977290862664162,0.0,1.3462922346792234,0.1151920800568705,0.0,1.4614843147360939,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.20800000000000016
2017-10-07 08:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202275717787693,0.07977242822123075,0.0,1.3462929375123396,0.1151913863514572,0.0,1.4614843238637967,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.20850000000000016
2017-10-07 09:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202280522690768,0.07977194773092322,0.0,1.3462936404696595,0.11519069252345313,0.0,1.4614843329931126,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.20900000000000016
2017-10-07 10:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.920228532844281,0.07977146715571903,0.0,1.3462943435511832,0.11518999857285828,0.0,1.4614843421240415,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.20950000000000016
2017-10-07 11:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202290135043818,0.0797709864956182,0.0,1.3462950467569106,0.11518930449967268,0.0,1.4614843512565834,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.21000000000000016
2017-10-07 12:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202294942493793,0.07977050575062071,0.0,1.346295750086842,0.11518861030389631,0.0,1.4614843603907384,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.21050000000000016
2017-10-07 13:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202299750792735,0.07977002492072657,0.0,1.3462964535409772,0.11518791598552917,0.0,1.4614843695265063,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.21100000000000016
2017-10-07 14:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202304559940643,0.07976954400593578,0.0,1.346297157119316,0.11518722154457126,0.0,1.4614843786638874,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.21150000000000016
2017-10-07 15:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202309369937517,0.07976906300624832,0.0,1.3462978608218588,0.11518652698102258,0.0,1.4614843878028814,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.21200000000000016
2017-10-07 16:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202314180783359,0.07976858192166421,0.0,1.3462985646486054,0.11518583229488312,0.0,1.4614843969434885,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.21250000000000016
2017-10-07 17:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202318992478166,0.07976810075218345,0.0,1.3462992685995556,0.1151851374861529,0.0,1.4614844060857086,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.21300000000000016
2017-10-07 18:00:00,-0.03072930964186869,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.03072930964186869,0.920232380502194,0.07976761949780604,0.0,1.34629997267471,0.11518444255483193,0.0,1.4614844152295419,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.03072930964186869,0.21350000000000016
2017-10-07 19:00:00,-0.03072930964186869,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.03072930964186869,0.920232861841468,0.07976713815853197,0.0,1.3463006768740677,0.11518374750092016,0.0,1.4614844243749878,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.03072930964186869,0.21400000000000016
2017-10-07 20:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202346664086879,0.07976533359131215,0.0,1.3463033169559104,0.11518114170585474,0.0,1.4614844586617652,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21450000000000016
2017-10-07 21:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202364773724987,0.07976352262750137,0.0,1.3463059663959656,0.11517852667411198,0.0,1.4614844930700774,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21500000000000016
2017-10-07 22:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202382947329004,0.07976170526709965,0.0,1.3463086251942333,0.1151759024056919,0.0,1.4614845275999253,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21550000000000016
2017-10-07 23:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202401184898931,0.07975988151010698,0.0,1.3463112933507135,0.11517326890059447,0.0,1.461484562251308,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21600000000000016
2017-10-08 00:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202419486434766,0.07975805135652336,0.0,1.3463139708654064,0.11517062615881973,0.0,1.461484597024226,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21650000000000016
2017-10-08 01:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202437851936512,0.07975621480634879,0.0,1.3463166577383119,0.11516797418036764,0.0,1.4614846319186796,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21700000000000016
2017-10-08 02:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202456281404168,0.07975437185958327,0.0,1.3463193539694298,0.11516531296523824,0.0,1.461484666934668,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21750000000000017
2017-10-08 03:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202474774837732,0.0797525225162268,0.0,1.3463220595587604,0.1151626425134315,0.0,1.461484702072192,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21800000000000017
2017-10-08 04:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202493332237206,0.07975066677627939,0.0,1.3463247745063034,0.11515996282494743,0.0,1.4614847373312507,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21850000000000017
2017-10-08 05:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.920251195360259,0.07974880463974103,0.0,1.346327498812059,0.11515727389978604,0.0,1.4614847727118452,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21900000000000017
2017-10-08 06:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202530638933883,0.07974693610661171,0.0,1.3463302324760271,0.11515457573794731,0.0,1.4614848082139744,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.21950000000000017
2017-10-08 07:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202535711380336,0.07974642886196637,0.0,1.3463309745749432,0.11515384327667944,0.0,1.4614848178516227,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22000000000000017
2017-10-08 08:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202540784675757,0.07974592153242435,0.0,1.3463317167980633,0.11515311069282076,0.0,1.461484827490884,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22050000000000017
2017-10-08 09:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202545858820144,0.07974541411798569,0.0,1.3463324591453871,0.11515237798637133,0.0,1.4614848371317584,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22100000000000017
2017-10-08 10:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202550933813497,0.07974490661865039,0.0,1.3463332016169147,0.11515164515733116,0.0,1.4614848467742458,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22150000000000017
2017-10-08 11:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202556009655817,0.0797443990344184,0.0,1.346333944212646,0.11515091220570017,0.0,1.4614848564183462,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22200000000000017
2017-10-08 12:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202561086347103,0.0797438913652898,0.0,1.3463346869325812,0.11515017913147846,0.0,1.4614848660640596,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22250000000000017
2017-10-08 13:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202566163887356,0.07974338361126451,0.0,1.3463354297767203,0.11514944593466594,0.0,1.4614848757113863,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22300000000000017
2017-10-08 14:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202571242276575,0.07974287577234258,0.0,1.346336172745063,0.11514871261526269,0.0,1.4614848853603255,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22350000000000017
2017-10-08 15:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.920257632151476,0.079742367848524,0.0,1.3463369158376095,0.11514797917326865,0.0,1.461484895010878,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22400000000000017
2017-10-08 16:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202581401601913,0.07974185983980875,0.0,1.3463376590543599,0.11514724560868383,0.0,1.4614849046630436,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22450000000000017
2017-10-08 17:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202586482538032,0.07974135174619686,0.0,1.3463384023953142,0.11514651192150825,0.0,1.4614849143168225,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.22500000000000017
2017-10-08 18:00:00,-0.03072930964186869,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.03072930964186869,0.9202591564323117,0.0797408435676883,0.0,1.346339145860472,0.11514577811174191,0.0,1.461484923972214,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.03072930964186869,0.22550000000000017
2017-10-08 19:00:00,-0.03072930964186869,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.03072930964186869,0.920259664695717,0.07974033530428311,0.0,1.346339889449834,0.1151450441793848,0.0,1.4614849336292188,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.03072930964186869,0.22600000000000017
2017-10-08 20:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202615701405435,0.07973842985945646,0.0,1.3463426771156153,0.11514229271705513,0.0,1.4614849698326704,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.22650000000000017
2017-10-08 21:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202634819819612,0.07973651801803887,0.0,1.3463454741396093,0.11513953201804812,0.0,1.4614850061576574,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.22700000000000017
2017-10-08 22:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202654002199697,0.07973459978003034,0.0,1.3463482805218159,0.1151367620823638,0.0,1.4614850426041797,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.22750000000000017
2017-10-08 23:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202673248545692,0.07973267514543085,0.0,1.3463510962622347,0.11513398291000214,0.0,1.461485079172237,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.22800000000000017
2017-10-09 00:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202692558857596,0.07973074411424041,0.0,1.3463539213608664,0.11513119450096315,0.0,1.4614851158618296,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.22850000000000018
2017-10-09 01:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.920271193313541,0.07972880668645903,0.0,1.3463567558177105,0.11512839685524683,0.0,1.4614851526729573,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.22900000000000018
2017-10-09 02:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202731371379134,0.07972686286208669,0.0,1.3463595996327673,0.11512558997285317,0.0,1.4614851896056205,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.22950000000000018
2017-10-09 03:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202750873588766,0.0797249126411234,0.0,1.3463624528060365,0.11512277385378218,0.0,1.4614852266598186,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.23000000000000018
2017-10-09 04:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202770439764308,0.07972295602356917,0.0,1.3463653153375184,0.11511994849803388,0.0,1.4614852638355522,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.23050000000000018
2017-10-09 05:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202790069905761,0.079720993009424,0.0,1.3463681872272129,0.11511711390560825,0.0,1.461485301132821,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.23100000000000018
2017-10-09 06:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202809764013122,0.07971902359868785,0.0,1.3463710684751198,0.11511427007650525,0.0,1.461485338551625,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.23150000000000018
2017-10-09 07:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202815105700887,0.07971848942991137,0.0,1.3463718499640398,0.11511349873679202,0.0,1.461485348700832,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23200000000000018
2017-10-09 08:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202820448237619,0.07971795517623823,0.0,1.3463726315771636,0.115112727274488,0.0,1.4614853588516517,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23250000000000018
2017-10-09 09:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202825791623316,0.07971742083766843,0.0,1.3463734133144911,0.11511195568959322,0.0,1.4614853690040843,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23300000000000018
2017-10-09 10:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202831135857981,0.07971688641420199,0.0,1.3463741951760226,0.11511118398210768,0.0,1.4614853791581304,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23350000000000018
2017-10-09 11:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202836480941612,0.07971635190583888,0.0,1.346374977161758,0.11511041215203134,0.0,1.4614853893137894,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23400000000000018
2017-10-09 12:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.920284182687421,0.07971581731257912,0.0,1.346375759271697,0.11510964019936425,0.0,1.4614853994710613,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23450000000000018
2017-10-09 13:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202847173655774,0.07971528263442272,0.0,1.3463765415058397,0.11510886812410641,0.0,1.461485409629946,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23500000000000018
2017-10-09 14:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202852521286304,0.07971474787136965,0.0,1.3463773238641863,0.11510809592625776,0.0,1.461485419790444,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23550000000000018
2017-10-09 15:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202857869765801,0.07971421302341992,0.0,1.3463781063467368,0.11510732360581837,0.0,1.4614854299525553,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23600000000000018
2017-10-09 16:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202863219094265,0.07971367809057356,0.0,1.3463788889534911,0.11510655116278821,0.0,1.4614854401162793,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23650000000000018
2017-10-09 17:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9202868569271695,0.07971314307283053,0.0,1.346379671684449,0.11510577859716728,0.0,1.4614854502816161,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.23700000000000018
2017-10-09 18:00:00,-0.03072930964186869,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.03072930964186869,0.9202873920298092,0.07971260797019085,0.0,1.346380454539611,0.11510500590895559,0.0,1.4614854604485665,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.03072930964186869,0.23750000000000018
2017-10-09 19:00:00,-0.03072930964186869,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.03072930964186869,0.9202879272173455,0.0797120727826545,0.0,1.3463812375189765,0.1151042330981531,0.0,1.4614854706171296,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.03072930964186869,0.23800000000000018
2017-10-09 20:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.920289933539779,0.07971006646022105,0.0,1.3463841727686967,0.11510133596855919,0.0,1.4614855087372558,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.23850000000000018
2017-10-09 21:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202919462588034,0.07970805374119663,0.0,1.3463871173766295,0.11509842960228793,0.0,1.4614855469789174,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.23900000000000018
2017-10-09 22:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202939653744188,0.07970603462558128,0.0,1.3463900713427748,0.11509551399933936,0.0,1.461485585342114,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.23950000000000018
2017-10-09 23:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202959908866251,0.07970400911337497,0.0,1.3463930346671324,0.11509258915971345,0.0,1.4614856238268459,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.24000000000000019
2017-10-10 00:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9202980227954223,0.07970197720457772,0.0,1.3463960073497028,0.11508965508341022,0.0,1.461485662433113,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.24050000000000019
2017-10-10 01:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9203000611008105,0.07969993889918951,0.0,1.346398989390486,0.11508671177042966,0.0,1.4614857011609157,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.2410000000000002
2017-10-10 02:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9203021058027897,0.07969789419721036,0.0,1.3464019807894814,0.11508375922077176,0.0,1.4614857400102532,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.2415000000000002
2017-10-10 03:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9203041569013598,0.07969584309864026,0.0,1.3464049815466894,0.11508079743443654,0.0,1.461485778981126,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.2420000000000002
2017-10-10 04:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9203062143965208,0.07969378560347921,0.0,1.3464079916621101,0.11507782641142399,0.0,1.4614858180735342,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.2425000000000002
2017-10-10 05:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9203082782882729,0.07969172171172721,0.0,1.3464110111357432,0.11507484615173409,0.0,1.4614858572874774,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.2430000000000002
2017-10-10 06:00:00,-0.0048344048832807945,0.0,0.03,0.0,0.03,0.0012499999999999998,-0.0048344048832807945,0.9203103485766158,0.07968965142338426,0.0,1.346414039967589,0.11507185665536687,0.0,1.4614858966229558,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.0048344048832807945,0.2435000000000002
2017-10-10 07:00:00,-0.027726332713358413,0.0,0.03,0.0,0.03,0.0023981602983131605,-0.027726332713358413,0.9203109096695234,0.07968909033047664,0.0,1.346414860846513,0.11507104643720825,0.0,1.4614859072837212,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,-0.027726332713358413,0.2440000000000002
